	13722	132.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.36	0.00	20.35	0.00	27.30	0.00	34.00	0.00	47.65	0.00	115.89
	13723	169.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.83	0.00	24.42	0.00	32.76	0.00	40.80	0.00	57.18	0.00	139.08
	13724	153.94	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.10	0.00	24.85	0.00	33.34	0.00	41.52	0.00	58.20	0.00	141.56
	13725	118.9	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.14	0.00	21.63	0.00	29.02	0.00	36.14	0.00	50.66	0.00	123.22
	13726	189.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.45	0.00	23.79	0.00	31.91	0.00	39.74	0.00	55.70	0.00	135.49
	13727	122.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.42	0.00	20.44	0.00	27.42	0.00	34.15	0.00	47.86	0.00	116.41
	13728	125.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.42	0.00	25.38	0.00	34.05	0.00	42.41	0.00	59.44	0.00	144.57
	13729	113.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.90	0.00	26.17	0.00	35.12	0.00	43.73	0.00	61.29	0.00	149.09
	13730	102.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.75	0.00	27.58	0.00	37.00	0.00	46.07	0.00	64.57	0.00	157.07
	13731	102.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.06	0.00	29.73	0.00	39.89	0.00	49.67	0.00	69.61	0.00	169.32
	13732	127.98	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.11	0.00	24.88	0.00	33.38	0.00	41.56	0.00	58.25	0.00	141.70
	13733	131.24	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.82	0.00	22.75	0.00	30.53	0.00	38.02	0.00	53.28	0.00	129.60
	13734	166.27	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.11	0.00	23.23	0.00	31.17	0.00	38.82	0.00	54.40	0.00	132.33
	13735	161.86	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.45	0.00	20.49	0.00	27.49	0.00	34.23	0.00	47.97	0.00	116.69
	13736	155.18	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.72	0.00	17.65	0.00	23.68	0.00	29.49	0.00	41.32	0.00	100.52
	13737	151.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	15.09	0.00	20.25	0.00	25.22	0.00	35.34	0.00	85.14
	13738	174.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.53	0.00	19.50	0.00	24.28	0.00	34.03	0.00	81.61
	13739	152.18	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	12.26	0.00	16.45	0.00	20.48	0.00	28.71	0.00	67.28
	13740	175	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	13.83	0.00	18.56	0.00	23.11	0.00	32.39	0.00	77.20
	13741	162.7	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	12.75	0.00	17.11	0.00	21.30	0.00	29.86	0.00	70.37
	13742	166.03	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.87	0.00	15.93	0.00	19.84	0.00	27.81	0.00	64.85
	13743	167.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.83	0.00	15.87	0.00	19.76	0.00	27.69	0.00	64.54
	13744	204.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.23	0.00	19.09	0.00	23.78	0.00	33.32	0.00	79.70
	13745	230.68	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.01	0.00	16.47	0.00	22.10	0.00	27.52	0.00	38.57	0.00	93.83
	13746	400.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	26.99	0.00	44.42	0.00	59.60	0.00	74.22	0.00	104.03	0.00	253.03
	13747	323.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	33.24	0.00	54.71	0.00	73.41	0.00	91.41	0.00	128.12	0.00	311.64
	13748	322.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	35.45	0.00	58.35	0.00	78.29	0.00	97.50	0.00	136.65	0.00	332.38
	13749	299.62	0.00	35.00	0.00	35.00	0.00	40.00	0.00	36.05	0.00	59.33	0.00	79.61	0.00	99.14	0.00	138.95	0.00	337.98
	13750	288.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	33.79	0.00	55.61	0.00	74.61	0.00	92.91	0.00	130.22	0.00	316.75
	13751	285.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	32.71	0.00	53.84	0.00	72.24	0.00	89.96	0.00	126.08	0.00	306.68
	13752	290.2	0.00	35.00	0.00	35.00	0.00	40.00	0.00	33.25	0.00	54.73	0.00	73.44	0.00	91.45	0.00	128.17	0.00	311.76
	13753	286.94	0.00	35.00	0.00	35.00	0.00	40.00	0.00	31.29	0.00	51.49	0.00	69.09	0.00	86.03	0.00	120.58	0.00	293.30
	13754	296.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	30.97	0.00	50.97	0.00	68.39	0.00	85.17	0.00	119.36	0.00	290.34
	13755	292.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	29.99	0.00	49.36	0.00	66.23	0.00	82.47	0.00	115.58	0.00	281.15
	13756	299.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	28.63	0.00	47.12	0.00	63.23	0.00	78.74	0.00	110.35	0.00	268.42
	13757	267.87	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.21	0.00	15.03	0.00	18.72	0.00	26.24	0.00	60.64
	13758	265.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.34	0.00	15.22	0.00	18.95	0.00	26.56	0.00	61.49
	13759	273.85	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	12.77	0.00	17.13	0.00	21.33	0.00	29.90	0.00	70.48
	13760	414.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.18	0.00	26.63	0.00	35.73	0.00	44.50	0.00	62.36	0.00	151.69
	13761	363.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.62	0.00	33.93	0.00	45.53	0.00	56.70	0.00	79.46	0.00	193.29
	13762	491.96	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.75	0.00	32.51	0.00	43.62	0.00	54.32	0.00	76.13	0.00	185.19
	13763	329.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.54	0.00	17.34	0.00	23.26	0.00	28.97	0.00	40.60	0.00	98.77
	13764	327.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.43	0.00	17.17	0.00	23.03	0.00	28.68	0.00	40.20	0.00	97.78
	13765	536.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.09	0.00	23.19	0.00	31.11	0.00	38.75	0.00	54.30	0.00	132.09
	13766	357.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.57	0.00	15.52	0.00	19.33	0.00	27.10	0.00	62.94
	13767	434.44	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.59	0.00	20.72	0.00	27.80	0.00	34.61	0.00	48.51	0.00	118.00
	13768	458.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.71	0.00	27.51	0.00	36.91	0.00	45.96	0.00	64.42	0.00	156.69
	13769	324.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	21.92	0.00	36.08	0.00	48.42	0.00	60.29	0.00	84.50	0.00	205.54
	13770	317.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	32.49	0.00	53.47	0.00	71.74	0.00	89.34	0.00	125.21	0.00	304.58
	13771	213.8	0.00	35.00	0.00	35.00	0.00	40.00	0.00	47.55	0.00	78.25	0.00	105.00	0.00	130.75	0.00	183.25	0.00	445.75
	13772	189.02	0.00	35.00	0.00	35.00	0.00	40.00	0.00	58.33	0.00	96.00	0.00	128.81	0.00	160.41	0.00	224.81	0.00	546.85
	13773	180.26	0.00	35.00	0.00	35.00	0.00	40.00	0.00	72.79	0.00	119.79	0.00	160.74	0.00	200.16	0.00	280.53	0.00	682.37
	13774	175.1	0.00	35.00	0.00	35.00	0.00	40.00	0.00	80.79	0.00	132.97	0.00	178.41	0.00	222.17	0.00	311.38	0.00	757.41
	13775	170.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	88.81	0.00	146.16	0.00	196.11	0.00	244.22	0.00	342.27	0.00	832.56
	13776	161.1	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.70	0.00	180.54	0.00	242.24	0.00	301.66	0.00	422.78	0.00	1028.39
	13777	152.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.93	0.00	180.93	0.00	242.77	0.00	302.32	0.00	423.70	0.00	1030.63
	13778	155.81	0.00	35.00	0.00	35.00	0.00	40.00	0.00	111.08	0.00	182.82	0.00	245.31	0.00	305.48	0.00	428.13	0.00	1041.40
	13779	146.92	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.10	0.00	197.66	0.00	265.21	0.00	330.27	0.00	462.87	0.00	1125.91
	13780	147.22	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.44	0.00	196.57	0.00	263.76	0.00	328.45	0.00	460.33	0.00	1119.72
	13781	143.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.40	0.00	198.16	0.00	265.88	0.00	331.10	0.00	464.04	0.00	1128.75
	13782	137.23	0.00	35.00	0.00	35.00	0.00	40.00	0.00	117.70	0.00	193.72	0.00	259.93	0.00	323.69	0.00	453.65	0.00	1103.47
	13783	132.87	0.00	35.00	0.00	35.00	0.00	40.00	0.00	112.71	0.00	185.50	0.00	248.90	0.00	309.95	0.00	434.40	0.00	1056.66
	13784	130.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.86	0.00	190.69	0.00	255.86	0.00	318.62	0.00	446.55	0.00	1086.20
	13785	126.72	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.00	0.00	190.92	0.00	256.17	0.00	319.01	0.00	447.09	0.00	1087.52
	13786	122.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.79	0.00	190.57	0.00	255.71	0.00	318.43	0.00	446.28	0.00	1085.55
	13787	115.24	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.45	0.00	190.01	0.00	254.96	0.00	317.49	0.00	444.97	0.00	1082.36
	13788	119.03	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.97	0.00	199.10	0.00	267.15	0.00	332.68	0.00	466.25	0.00	1134.13
	13789	110.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.56	0.00	190.19	0.00	255.20	0.00	317.79	0.00	445.39	0.00	1083.39
	13790	103.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.58	0.00	198.45	0.00	266.27	0.00	331.58	0.00	464.72	0.00	1130.40
	13791	93.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.13	0.00	197.71	0.00	265.28	0.00	330.35	0.00	462.99	0.00	1126.19
	13792	92.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	121.18	0.00	199.44	0.00	267.60	0.00	333.24	0.00	467.04	0.00	1136.05
	13793	87.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	124.86	0.00	205.50	0.00	275.74	0.00	343.38	0.00	481.25	0.00	1170.60
	13794	87.03	0.00	35.00	0.00	35.00	0.00	40.00	0.00	126.60	0.00	208.37	0.00	279.58	0.00	348.16	0.00	487.95	0.00	1186.91
	13795	89.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	129.25	0.00	212.72	0.00	285.43	0.00	355.44	0.00	498.15	0.00	1211.71
	13796	91.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.43	0.00	217.96	0.00	292.46	0.00	364.19	0.00	510.42	0.00	1241.56
	13797	91.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.84	0.00	218.63	0.00	293.35	0.00	365.30	0.00	511.98	0.00	1245.35
	13798	92.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.81	0.00	218.58	0.00	293.29	0.00	365.23	0.00	511.87	0.00	1245.09
	13799	85.2	0.00	35.00	0.00	35.00	0.00	40.00	0.00	130.70	0.00	215.11	0.00	288.62	0.00	359.42	0.00	503.73	0.00	1225.29
	13800	81.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	129.01	0.00	212.32	0.00	284.89	0.00	354.77	0.00	497.22	0.00	1209.45
	13801	76.95	0.00	35.00	0.00	35.00	0.00	40.00	0.00	128.25	0.00	211.07	0.00	283.21	0.00	352.68	0.00	494.28	0.00	1202.31
	13802	75.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	126.42	0.00	208.06	0.00	279.18	0.00	347.65	0.00	487.24	0.00	1185.18
	13803	72.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	125.17	0.00	206.01	0.00	276.41	0.00	344.21	0.00	482.42	0.00	1173.45
	13804	67.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	123.67	0.00	203.54	0.00	273.11	0.00	340.09	0.00	476.65	0.00	1159.41
	13805	61.78	0.00	35.00	0.00	35.00	0.00	40.00	0.00	121.26	0.00	199.57	0.00	267.77	0.00	333.46	0.00	467.34	0.00	1136.78
	13806	61.79	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.70	0.00	197.00	0.00	264.33	0.00	329.17	0.00	461.34	0.00	1122.17
	13807	61.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.66	0.00	196.95	0.00	264.26	0.00	329.08	0.00	461.20	0.00	1121.85
	13808	58.89	0.00	40.00	0.00	30.00	0.00	40.00	0.00	119.52	0.00	196.71	0.00	263.94	0.00	328.68	0.00	460.65	0.00	1120.51
	13809	57.29	0.00	40.00	0.00	30.00	0.00	40.00	0.00	118.34	0.00	194.77	0.00	261.34	0.00	325.44	0.00	456.12	0.00	1109.47
	13810	55.78	0.00	40.00	0.00	30.00	0.00	40.00	0.00	116.63	0.00	191.95	0.00	257.56	0.00	320.73	0.00	449.51	0.00	1093.41
	13811	52.85	0.00	40.00	0.00	30.00	0.00	40.00	0.00	114.75	0.00	188.86	0.00	253.40	0.00	315.56	0.00	442.26	0.00	1075.77
	13812	57.51	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.93	0.00	189.15	0.00	253.80	0.00	316.06	0.00	442.96	0.00	1077.46
	13813	45.8	0.00	35.00	0.00	35.00	0.00	40.00	0.00	112.81	0.00	185.67	0.00	249.13	0.00	310.24	0.00	434.80	0.00	1057.62
	13814	47.06	0.00	35.00	0.00	35.00	0.00	40.00	0.00	110.45	0.00	181.79	0.00	243.92	0.00	303.75	0.00	425.71	0.00	1035.51
	13815	43.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.72	0.00	180.59	0.00	242.31	0.00	301.74	0.00	422.89	0.00	1028.66
	13816	42.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	107.91	0.00	177.61	0.00	238.31	0.00	296.77	0.00	415.92	0.00	1011.70
	13817	41.98	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.46	0.00	175.22	0.00	235.10	0.00	292.77	0.00	410.32	0.00	998.06
	13818	37.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.32	0.00	178.28	0.00	239.21	0.00	297.88	0.00	417.48	0.00	1015.50
	13819	34.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.22	0.00	173.18	0.00	232.36	0.00	289.36	0.00	405.54	0.00	986.45
	13820	27.82	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.50	0.00	168.70	0.00	226.36	0.00	281.88	0.00	395.07	0.00	960.97
	13821	33.24	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.20	0.00	159.98	0.00	214.65	0.00	267.30	0.00	374.63	0.00	911.26
	13822	30.89	0.00	35.00	0.00	35.00	0.00	40.00	0.00	94.68	0.00	155.83	0.00	209.09	0.00	260.37	0.00	364.92	0.00	887.64
	13823	26.01	0.00	35.00	0.00	35.00	0.00	40.00	0.00	91.61	0.00	150.78	0.00	202.31	0.00	251.94	0.00	353.10	0.00	858.88
	13824	22.9	0.00	35.00	0.00	35.00	0.00	40.00	0.00	90.54	0.00	149.02	0.00	199.95	0.00	249.00	0.00	348.97	0.00	848.85
	13825	22.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	91.05	0.00	149.86	0.00	201.07	0.00	250.39	0.00	350.93	0.00	853.61
	13826	26.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	92.02	0.00	151.45	0.00	203.21	0.00	253.05	0.00	354.65	0.00	862.67
	13827	22.44	0.00	35.00	0.00	35.00	0.00	40.00	0.00	89.48	0.00	147.27	0.00	197.61	0.00	246.08	0.00	344.88	0.00	838.91
	13828	29.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	92.62	0.00	152.44	0.00	204.54	0.00	254.71	0.00	356.97	0.00	868.32
	13829	27.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	92.20	0.00	151.75	0.00	203.62	0.00	253.56	0.00	355.37	0.00	864.41
	13830	32.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	95.46	0.00	157.11	0.00	210.80	0.00	262.51	0.00	367.91	0.00	894.91
	13831	30.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	98.13	0.00	161.51	0.00	216.71	0.00	269.86	0.00	378.22	0.00	919.99
	13832	32.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	95.43	0.00	157.07	0.00	210.75	0.00	262.44	0.00	367.81	0.00	894.68
	13833	28.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	95.93	0.00	157.88	0.00	211.84	0.00	263.81	0.00	369.73	0.00	899.34
	13834	32.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.03	0.00	159.69	0.00	214.26	0.00	266.82	0.00	373.95	0.00	909.61
	13835	32.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	99.73	0.00	164.14	0.00	220.24	0.00	274.26	0.00	384.38	0.00	934.99
	13836	31.23	0.00	35.00	0.00	35.00	0.00	40.00	0.00	99.01	0.00	162.96	0.00	218.65	0.00	272.28	0.00	381.61	0.00	928.24
	13837	27.72	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.82	0.00	161.00	0.00	216.02	0.00	269.01	0.00	377.02	0.00	917.08
	13838	28.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	100.07	0.00	164.70	0.00	220.99	0.00	275.19	0.00	385.69	0.00	938.16
	13839	30.56	0.00	35.00	0.00	35.00	0.00	40.00	0.00	101.76	0.00	167.47	0.00	224.71	0.00	279.83	0.00	392.18	0.00	953.96
	13840	29.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.27	0.00	168.32	0.00	225.85	0.00	281.24	0.00	394.16	0.00	958.78
	13841	31.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.93	0.00	172.70	0.00	231.72	0.00	288.56	0.00	404.41	0.00	983.71
	13842	28.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.63	0.00	172.20	0.00	231.06	0.00	287.73	0.00	403.26	0.00	980.90
	13843	40.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.01	0.00	177.77	0.00	238.53	0.00	297.04	0.00	416.30	0.00	1012.62
	13844	46.08	0.00	56.00	0.00	25.00	0.00	29.00	0.00	108.14	0.00	177.98	0.00	238.81	0.00	297.39	0.00	416.80	0.00	1013.83
	13845	34.12	0.00	47.00	0.00	25.00	0.00	38.00	0.00	109.69	0.00	180.53	0.00	242.23	0.00	301.65	0.00	422.77	0.00	1028.35
	13846	32.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	110.03	0.00	181.09	0.00	242.98	0.00	302.58	0.00	424.07	0.00	1031.52
	13847	32.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	110.86	0.00	182.46	0.00	244.82	0.00	304.87	0.00	427.28	0.00	1039.32
	13848	32.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	112.52	0.00	185.19	0.00	248.48	0.00	309.43	0.00	433.68	0.00	1054.89
	13849	30.82	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.34	0.00	188.18	0.00	252.50	0.00	314.43	0.00	440.69	0.00	1071.94
	13850	30.97	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.41	0.00	191.59	0.00	257.08	0.00	320.13	0.00	448.67	0.00	1091.36
	13851	29.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.81	0.00	188.96	0.00	253.54	0.00	315.73	0.00	442.49	0.00	1076.34
	13852	27.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.68	0.00	188.75	0.00	253.26	0.00	315.38	0.00	442.00	0.00	1075.14
	13853	27.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	113.60	0.00	186.96	0.00	250.86	0.00	312.39	0.00	437.82	0.00	1064.96
	13854	27.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.83	0.00	188.99	0.00	253.58	0.00	315.78	0.00	442.57	0.00	1076.52
	13855	25.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.47	0.00	191.68	0.00	257.19	0.00	320.28	0.00	448.88	0.00	1091.86
	13856	24.18	0.00	35.00	0.00	35.00	0.00	40.00	0.00	117.87	0.00	193.99	0.00	260.30	0.00	324.14	0.00	454.29	0.00	1105.03
	13857	24.07	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.03	0.00	187.67	0.00	251.81	0.00	313.57	0.00	439.48	0.00	1069.00
	13858	27.16	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.97	0.00	189.22	0.00	253.89	0.00	316.16	0.00	443.11	0.00	1077.83
	13859	32.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.39	0.00	189.92	0.00	254.82	0.00	317.33	0.00	444.74	0.00	1081.80
	13860	27.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.37	0.00	191.53	0.00	256.99	0.00	320.03	0.00	448.53	0.00	1091.01
	13861	32.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.76	0.00	192.17	0.00	257.84	0.00	321.09	0.00	450.01	0.00	1094.62
	13862	38.31	0.00	47.00	0.00	25.00	0.00	38.00	0.00	117.01	0.00	192.58	0.00	258.40	0.00	321.78	0.00	450.98	0.00	1096.97
	13863	32.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.70	0.00	192.07	0.00	257.71	0.00	320.92	0.00	449.77	0.00	1094.04
	13864	32.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.58	0.00	195.16	0.00	261.86	0.00	326.09	0.00	457.02	0.00	1111.67
	13865	32.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.95	0.00	197.43	0.00	264.90	0.00	329.87	0.00	462.32	0.00	1124.57
	13866	30.81	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.47	0.00	194.98	0.00	261.62	0.00	325.79	0.00	456.61	0.00	1110.66
	13867	28.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.50	0.00	195.02	0.00	261.68	0.00	325.86	0.00	456.70	0.00	1110.90
	13868	32.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.34	0.00	198.07	0.00	265.76	0.00	330.95	0.00	463.83	0.00	1128.23
	13869	32.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.61	0.00	198.50	0.00	266.35	0.00	331.68	0.00	464.85	0.00	1130.71
	13870	32.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	121.75	0.00	200.37	0.00	268.85	0.00	334.80	0.00	469.23	0.00	1141.37
	13871	32.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	121.23	0.00	199.52	0.00	267.71	0.00	333.38	0.00	467.23	0.00	1136.51
	13872	30.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	121.58	0.00	200.10	0.00	268.49	0.00	334.34	0.00	468.59	0.00	1139.80
	13873	30.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	121.20	0.00	199.48	0.00	267.65	0.00	333.30	0.00	467.13	0.00	1136.26
	13874	27.5	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.53	0.00	198.37	0.00	266.16	0.00	331.45	0.00	464.53	0.00	1129.94
	13875	32.44	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.59	0.00	196.83	0.00	264.10	0.00	328.88	0.00	460.93	0.00	1121.17
	13876	37.03	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.30	0.00	194.70	0.00	261.24	0.00	325.32	0.00	455.95	0.00	1109.06
	13877	36.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	117.11	0.00	192.74	0.00	258.62	0.00	322.05	0.00	451.36	0.00	1097.91
	13878	33.27	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.61	0.00	191.91	0.00	257.50	0.00	320.66	0.00	449.42	0.00	1093.18
	13879	31.15	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.36	0.00	188.22	0.00	252.55	0.00	314.50	0.00	440.77	0.00	1072.15
	13880	35.78	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.09	0.00	189.42	0.00	254.16	0.00	316.50	0.00	443.59	0.00	1078.99
	13881	47.35	0.00	47.00	0.00	25.00	0.00	38.00	0.00	115.89	0.00	190.74	0.00	255.93	0.00	318.71	0.00	446.67	0.00	1086.50
	13882	42.59	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.91	0.00	190.77	0.00	255.97	0.00	318.75	0.00	446.74	0.00	1086.66
	13883	27.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.03	0.00	187.67	0.00	251.81	0.00	313.57	0.00	439.47	0.00	1068.99
	13884	30.81	0.00	35.00	0.00	35.00	0.00	40.00	0.00	113.34	0.00	186.54	0.00	250.30	0.00	311.69	0.00	436.84	0.00	1062.59
	13885	27.4	0.00	35.00	0.00	35.00	0.00	40.00	0.00	111.39	0.00	183.33	0.00	245.99	0.00	306.33	0.00	429.32	0.00	1044.30
	13886	27.4	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.92	0.00	179.26	0.00	240.53	0.00	299.53	0.00	419.79	0.00	1021.12
	13887	26.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.89	0.00	175.92	0.00	236.04	0.00	293.94	0.00	411.97	0.00	1002.08
	13888	22.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.48	0.00	180.19	0.00	241.77	0.00	301.07	0.00	421.96	0.00	1026.38
	13889	22.37	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.08	0.00	174.59	0.00	234.26	0.00	291.72	0.00	408.85	0.00	994.50
	13890	22.37	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.84	0.00	170.90	0.00	229.31	0.00	285.55	0.00	400.20	0.00	973.47
	13891	22.37	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.36	0.00	170.11	0.00	228.24	0.00	284.23	0.00	398.35	0.00	968.96
	13892	22.37	0.00	35.00	0.00	35.00	0.00	40.00	0.00	101.04	0.00	166.29	0.00	223.13	0.00	277.86	0.00	389.42	0.00	947.24
	13893	22.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	98.33	0.00	161.84	0.00	217.15	0.00	270.42	0.00	378.99	0.00	921.88
	13894	24.97	0.00	35.00	0.00	35.00	0.00	40.00	0.00	94.34	0.00	155.27	0.00	208.34	0.00	259.44	0.00	363.61	0.00	884.46
